comment,like
笑死我了，从小看到大的老笑话，都没有阿姨这个角色，第一次看到,19659
每个分开都很合理，合起来逻辑起飞。,9958
阿姨的台词功底深厚，点睛之笔,8470
前面看着看着就感觉讨厌，心想没想到你们也蹭烂梗。但是后面阿姨那个一出来我立马笑了[笑哭],4627
有意思，开始创意了,3387
用这梗拍的视频已经看了不知道多少个了,2830
本期视频衍生出了一个词，叫延边悖论,1739
"所以，大家走的路才是最安全的路，
没事不要轻易另辟蹊径[吃瓜]",1636
截图,1211
"前面的大哥：防人之心不可无
后边的大哥：害人之心不可有
后边的阿姨：侥幸心理必须有",1108
"就像国庆和五一放假，很多人都想到假期第一天出行的多，所以提前一天出发[笑哭]

然后堵在路上时明白了原来大家都和你一样想[吃瓜]",919
"洗碗间只图快，筷子简单过遍水就交给洗筷机了，一些小店没有洗筷机如果同时还是钟点工那就只剩简单过遍水了[doge]
餐饮行业的大部分餐具，清洗流程都是要泡消毒水的，你猜为什么要泡消毒水？因为其中有一部分是“进口”餐具[吃瓜]小店给你放消毒柜里就不错了，还给你泡消毒水[doge]",818
阿姨：防人之心不可有，害人之心不可无,726
这个巧妙[doge],379
聪明反被聪明误[笑哭],336
卧槽  这升华成哲学问题了,109
好！！！全体出院！！！,106
为啥这期那么有逻辑？,94
明明是老掉牙的梗，为啥看着却这么有意思,56
这期成本略高啊[doge],40
守护阿姨最美好的笑容[doge],26
这个结局加的，可以发一篇sci,14
不小心的[大哭],6
麦琪的礼物精神病版,6
这个笑容由我来守护[妙啊][呲牙],5
用一次性筷子不就行了，或者自己带筷子,4
听一万遍反方向的钟，可以回到吃炒河粉之前吗,4
很真实啊，家里洗筷子也是只搓一头。笑嘻了,4
重来不洗。 刚好卡这了[笑哭],3
@薇惠莉ovo @why_比巴卜,2
阿姨出来我蚌住了 哈哈哈哈哈,2
@板蓝根精丶 @快乐摸鱼的阿柴 @小非酋の @-百里酚蓝 @ynuoto @a谢谢谢尔比 @阝东奕讯 @奇特的小妖同志 @xiangshang-ing @大西瓜_䐸,2
@苏汐です @我右腿膝盖好痛 @今天不烧秋葵,2
让我觉得好笑的就在阿姨那个笑容,2
我就不一样，我都是一根掰断用中间,2
别光吃啊 多加点醋 别噎着,2
用手吃就行啊哥[doge],2
可以，前面那两个我是能猜出来，不是很想笑，但最后面那个阿姨出来的时候是把我逗笑了,2
大姨的笑把这个梗拉高了一个层次,2
多拍这种，我太奶喜欢看[星星眼],2
@也是上午 @不知名的吟游诗人 @Deyer @Silver未来 @阿龊chuowO,2
正常筷子肯定是整个都要洗的，没见过只洗一头的[吃瓜],2
防人之心不可有，害人之心不可无,1
从来不洗！[妙啊],1
@歪比巴卜歪_,1
"心直口“？”
花花草“？”
你情“？”愿
咄咄“？”人
软件硬化工程师
                           谢谢！
来晚了",1
@丐帮九袋长老,1
6,1
无根水老头：我也舔了[呲牙],1
拌点42号混凝土就好了,1
这期真是笑死了，胃疼！,1
这么多年的梗，居然还有新角色了[笑哭],1
瘦子演的不像，胖子不像演的,1
闭环了卧槽[脱单doge],1
优秀的匹配机制,1
大姨直接抬高了这个经典笑话,1
哈哈哈哈，聪明反被聪明误[笑哭],1
至此，已成艺术🎨,1
《反方向的筷》,1
这么老的段子，是没活了吗？,1
《 协 同 进 化 》[doge][呲牙][热词系列_肥肠自信],1
这么老的段子翻拍出来这么有意思[热词系列_知识增加]，可以的,1
没事儿，剩下的交给高温杀毒。,1
传染病只是你的谎言[doge],1
哈哈哈哈,1
点睛之笔不是文案，是第一个演员演的“大傻子”[妙啊]自作聪明的大聪明,1
早知道这么好笑留到春晚看了,1
这真是讽刺到胃啊，集天下所有卧龙凤雏之大长笑死我[调皮],1
哈哈哈哈哈哈,1
哈哈哈 这集有意思,1
@1506星期二 出院,1
最后阿姨那个笑太搞了哈哈哈哈哈,0
截图,0
一键三连[doge],0
灿烂的笑容,0
随便一截,0
"我不敢苟同他们的观点，根据泡利原理这个视频会受到厄尔尼诺效应的影响，同时通过傅立叶级数可以得到zen4架构的顶级稀土，而且还会受到皮格马利翁效应的影响导致钟离驾驶的野马ALPHA进入蓝巨星的引力范围
 
支持，虽然三角函数证实了水的张力，但是鸡蛋发霉后的乳酸菌会促使心脑血管的收缩，导致地球气温升高造成热胀冷缩效应，同时会影响拉格朗日点的吸收，促使喜羊羊超进化。
 
如何让泡面更香，我们要考虑到牛顿第一定律，在解决了全球变暖问题后，林黛玉才能倒拔垂杨柳，从而让孙猴子解出二元一次方程，就知道了为什么关羽要骑共享单车。
 
我倒是不这么认为，位于北极圈的摩尔曼斯克港终年不冻的原因是因为北大西洋暖流而非是拌意大利面用的42号混凝土遇水发热，因此我认为在G港旁边的厕所里面使用奥特曼变身棒可以使人类探索月球背面[脱单doge]",0
看视频没笑，下面的推荐给我整笑了,0
从此以后粗的那头越洗越细,0
